Cell_Name,Density,Replicate,Drug_Name,Dose,Mitomycin_C,Time,Relative_Wound_Density,Relative_Caspase
KKK_D068,25000,1,Staurosporine,5,Yes,66,6.599726,343996
KKK_D068,25000,1,Staurosporine,5,Yes,68,6.419485,339890.1
KKK_D068,25000,1,Staurosporine,5,Yes,70,6.199485,334536.3
KKK_D068,25000,1,Staurosporine,5,Yes,72,5.817893,334932.9
KKK_D068,25000,1,Staurosporine,2.5,Yes,0,0,9410
KKK_D068,25000,1,Staurosporine,2.5,Yes,2,3.654571,32045.82
KKK_D068,25000,1,Staurosporine,2.5,Yes,4,6.53107,61249.83
KKK_D068,25000,1,Staurosporine,2.5,Yes,6,7.786991,113806
KKK_D068,25000,1,Staurosporine,2.5,Yes,8,8.860354,173286.7
KKK_D068,25000,1,Staurosporine,2.5,Yes,10,9.559108,296223.5
KKK_D068,25000,1,Staurosporine,2.5,Yes,12,9.661548,389502.7
KKK_D068,25000,1,Staurosporine,2.5,Yes,14,10.28054,466230.8
KKK_D068,25000,1,Staurosporine,2.5,Yes,16,10.69879,513955.6
KKK_D068,25000,1,Staurosporine,2.5,Yes,18,10.45016,585560.6
KKK_D068,25000,1,Staurosporine,2.5,Yes,20,10.33219,679981.1
KKK_D068,25000,1,Staurosporine,2.5,Yes,22,10.76532,749358.8
KKK_D068,25000,1,Staurosporine,2.5,Yes,24,10.58491,768513.6
KKK_D068,25000,1,Staurosporine,2.5,Yes,26,10.93861,759000.2
KKK_D068,25000,1,Staurosporine,2.5,Yes,28,11.4377,744648.9
KKK_D068,25000,1,Staurosporine,2.5,Yes,30,10.87915,709294.4
KKK_D068,25000,1,Staurosporine,2.5,Yes,32,11.18668,663591.8
KKK_D068,25000,1,Staurosporine,2.5,Yes,34,11.38093,604029.3
KKK_D068,25000,1,Staurosporine,2.5,Yes,36,11.54942,555967.6
KKK_D068,25000,1,Staurosporine,2.5,Yes,38,10.67657,522786.9
KKK_D068,25000,1,Staurosporine,2.5,Yes,40,11.1024,479809.1
KKK_D068,25000,1,Staurosporine,2.5,Yes,42,10.90496,447171.3
KKK_D068,25000,1,Staurosporine,2.5,Yes,44,11.4452,430397.6
KKK_D068,25000,1,Staurosporine,2.5,Yes,46,10.91097,407354.2
KKK_D068,25000,1,Staurosporine,2.5,Yes,48,11.62465,385357.1
KKK_D068,25000,1,Staurosporine,2.5,Yes,50,12.28452,371048
KKK_D068,25000,1,Staurosporine,2.5,Yes,52,11.95487,360530.1
KKK_D068,25000,1,Staurosporine,2.5,Yes,54,11.47866,350272.4
KKK_D068,25000,1,Staurosporine,2.5,Yes,56,11.62653,334234.1
KKK_D068,25000,1,Staurosporine,2.5,Yes,58,12.03686,331929.2
KKK_D068,25000,1,Staurosporine,2.5,Yes,60,11.59913,319444.5
KKK_D068,25000,1,Staurosporine,2.5,Yes,62,12.53744,309063.9
KKK_D068,25000,1,Staurosporine,2.5,Yes,64,12.78487,302215.8
KKK_D068,25000,1,Staurosporine,2.5,Yes,66,12.66136,295659.2
KKK_D068,25000,1,Staurosporine,2.5,Yes,68,12.68013,289778.4
KKK_D068,25000,1,Staurosporine,2.5,Yes,70,12.57881,285691.3
KKK_D068,25000,1,Staurosporine,2.5,Yes,72,12.27311,284652.1
KKK_D068,25000,1,Staurosporine,1.25,Yes,0,0,5933.999
KKK_D068,25000,1,Staurosporine,1.25,Yes,2,6.601635,8199.611
KKK_D068,25000,1,Staurosporine,1.25,Yes,4,9.937789,29615.21
KKK_D068,25000,1,Staurosporine,1.25,Yes,6,11.88083,55854.8
KKK_D068,25000,1,Staurosporine,1.25,Yes,8,12.89239,92628.42
KKK_D068,25000,1,Staurosporine,1.25,Yes,10,14.60123,153254.2
KKK_D068,25000,1,Staurosporine,1.25,Yes,12,15.68011,226652.7
KKK_D068,25000,1,Staurosporine,1.25,Yes,14,15.64995,285899.6
KKK_D068,25000,1,Staurosporine,1.25,Yes,16,16.51501,357456.3
KKK_D068,25000,1,Staurosporine,1.25,Yes,18,16.31066,399329.7
KKK_D068,25000,1,Staurosporine,1.25,Yes,20,16.22829,433770.2
KKK_D068,25000,1,Staurosporine,1.25,Yes,22,16.50152,451424.3
KKK_D068,25000,1,Staurosporine,1.25,Yes,24,17.2825,491434.3
KKK_D068,25000,1,Staurosporine,1.25,Yes,26,17.83917,528202.1
KKK_D068,25000,1,Staurosporine,1.25,Yes,28,17.40548,555826.3
KKK_D068,25000,1,Staurosporine,1.25,Yes,30,17.14562,582192.4
KKK_D068,25000,1,Staurosporine,1.25,Yes,32,17.90677,567629.5
KKK_D068,25000,1,Staurosporine,1.25,Yes,34,17.5161,543601.6
KKK_D068,25000,1,Staurosporine,1.25,Yes,36,17.51222,534009.4
KKK_D068,25000,1,Staurosporine,1.25,Yes,38,18.10462,501093.3
KKK_D068,25000,1,Staurosporine,1.25,Yes,40,18.14836,482395.7
KKK_D068,25000,1,Staurosporine,1.25,Yes,42,17.43145,473605.2
KKK_D068,25000,1,Staurosporine,1.25,Yes,44,18.52651,463224.6
KKK_D068,25000,1,Staurosporine,1.25,Yes,46,17.96644,460135.6
KKK_D068,25000,1,Staurosporine,1.25,Yes,48,18.26996,443909.6
KKK_D068,25000,1,Staurosporine,1.25,Yes,50,17.8411,452988.2
KKK_D068,25000,1,Staurosporine,1.25,Yes,52,18.12893,453924.2
KKK_D068,25000,1,Staurosporine,1.25,Yes,54,18.46216,449952.7
KKK_D068,25000,1,Staurosporine,1.25,Yes,56,18.29296,439232.1
KKK_D068,25000,1,Staurosporine,1.25,Yes,58,18.46008,436860.9
KKK_D068,25000,1,Staurosporine,1.25,Yes,60,18.24398,429938.8
KKK_D068,25000,1,Staurosporine,1.25,Yes,62,18.51731,429953.1
KKK_D068,25000,1,Staurosporine,1.25,Yes,64,19.47162,422450.3
KKK_D068,25000,1,Staurosporine,1.25,Yes,66,19.72005,400399.1
KKK_D068,25000,1,Staurosporine,1.25,Yes,68,19.40976,392191.9
KKK_D068,25000,1,Staurosporine,1.25,Yes,70,20.14952,385936.8
KKK_D068,25000,1,Staurosporine,1.25,Yes,72,19.9471,382129.2
KKK_D068,25000,1,Staurosporine,0.625,Yes,0,0,4644.819
KKK_D068,25000,1,Staurosporine,0.625,Yes,2,6.863903,9661.358
KKK_D068,25000,1,Staurosporine,0.625,Yes,4,12.35951,20417.58
KKK_D068,25000,1,Staurosporine,0.625,Yes,6,16.41975,30373.15
KKK_D068,25000,1,Staurosporine,0.625,Yes,8,19.96687,46438.68
KKK_D068,25000,1,Staurosporine,0.625,Yes,10,22.50912,58140.88
KKK_D068,25000,1,Staurosporine,0.625,Yes,12,24.73663,87912.7
KKK_D068,25000,1,Staurosporine,0.625,Yes,14,25.15054,127498.3
KKK_D068,25000,1,Staurosporine,0.625,Yes,16,25.72671,147746.9
KKK_D068,25000,1,Staurosporine,0.625,Yes,18,26.19917,177123.3
KKK_D068,25000,1,Staurosporine,0.625,Yes,20,26.76753,199199.8
KKK_D068,25000,1,Staurosporine,0.625,Yes,22,28.59888,232388.7
KKK_D068,25000,1,Staurosporine,0.625,Yes,24,29.15017,243235
KKK_D068,25000,1,Staurosporine,0.625,Yes,26,29.17636,239803.1
KKK_D068,25000,1,Staurosporine,0.625,Yes,28,29.9604,229676.6
KKK_D068,25000,1,Staurosporine,0.625,Yes,30,29.743,241645.5
KKK_D068,25000,1,Staurosporine,0.625,Yes,32,30.29375,258371.1
KKK_D068,25000,1,Staurosporine,0.625,Yes,34,30.54294,279573.6
KKK_D068,25000,1,Staurosporine,0.625,Yes,36,30.938,271626.3
KKK_D068,25000,1,Staurosporine,0.625,Yes,38,31.16772,281919.3
KKK_D068,25000,1,Staurosporine,0.625,Yes,40,32.34303,302564
KKK_D068,25000,1,Staurosporine,0.625,Yes,42,32.48919,307360.1
KKK_D068,25000,1,Staurosporine,0.625,Yes,44,32.94841,306086.4
KKK_D068,25000,1,Staurosporine,0.625,Yes,46,33.05553,302052.4
KKK_D068,25000,1,Staurosporine,0.625,Yes,48,34.35534,307007.1
KKK_D068,25000,1,Staurosporine,0.625,Yes,50,34.38551,307127.5
KKK_D068,25000,1,Staurosporine,0.625,Yes,52,34.44925,303009.7
KKK_D068,25000,1,Staurosporine,0.625,Yes,54,34.82782,308853.9
KKK_D068,25000,1,Staurosporine,0.625,Yes,56,35.96592,325165.3
KKK_D068,25000,1,Staurosporine,0.625,Yes,58,35.85802,320500.7
KKK_D068,25000,1,Staurosporine,0.625,Yes,60,36.64082,341234.9
KKK_D068,25000,1,Staurosporine,0.625,Yes,62,36.00034,350538.7
KKK_D068,25000,1,Staurosporine,0.625,Yes,64,36.33327,360670.4
KKK_D068,25000,1,Staurosporine,0.625,Yes,66,37.30633,355215.9
KKK_D068,25000,1,Staurosporine,0.625,Yes,68,37.31973,370952.6
KKK_D068,25000,1,Staurosporine,0.625,Yes,70,37.31673,357542.4
KKK_D068,25000,1,Staurosporine,0.625,Yes,72,37.72736,353586.1
KKK_D068,25000,1,Staurosporine,0.31,Yes,0,0,3653.241
KKK_D068,25000,1,Staurosporine,0.31,Yes,2,6.480428,9350.866
KKK_D068,25000,1,Staurosporine,0.31,Yes,4,12.30438,13681
KKK_D068,25000,1,Staurosporine,0.31,Yes,6,15.27293,27899.37
KKK_D068,25000,1,Staurosporine,0.31,Yes,8,18.91135,41828.99
KKK_D068,25000,1,Staurosporine,0.31,Yes,10,22.80381,54730.3
KKK_D068,25000,1,Staurosporine,0.31,Yes,12,25.54496,88469.88
KKK_D068,25000,1,Staurosporine,0.31,Yes,14,28.90006,87838.91
KKK_D068,25000,1,Staurosporine,0.31,Yes,16,32.23173,107940.5
KKK_D068,25000,1,Staurosporine,0.31,Yes,18,33.26699,140330.3
KKK_D068,25000,1,Staurosporine,0.31,Yes,20,35.96336,164391.3
KKK_D068,25000,1,Staurosporine,0.31,Yes,22,37.39517,176941.9
KKK_D068,25000,1,Staurosporine,0.31,Yes,24,40.91572,189636.9
KKK_D068,25000,1,Staurosporine,0.31,Yes,26,42.26743,196524.3
KKK_D068,25000,1,Staurosporine,0.31,Yes,28,44.03897,187343.4
KKK_D068,25000,1,Staurosporine,0.31,Yes,30,45.68299,185508.7
KKK_D068,25000,1,Staurosporine,0.31,Yes,32,49.15625,189257.6
KKK_D068,25000,1,Staurosporine,0.31,Yes,34,51.15649,189696.5
KKK_D068,25000,1,Staurosporine,0.31,Yes,36,51.827,221610.6
KKK_D068,25000,1,Staurosporine,0.31,Yes,38,53.38091,221215.6
KKK_D068,25000,1,Staurosporine,0.31,Yes,40,52.83712,213603.7
KKK_D068,25000,1,Staurosporine,0.31,Yes,42,54.02624,228128.3
KKK_D068,25000,1,Staurosporine,0.31,Yes,44,54.51798,264597.3
KKK_D068,25000,1,Staurosporine,0.31,Yes,46,56.41789,247428.3
KKK_D068,25000,1,Staurosporine,0.31,Yes,48,57.62057,254649.9
KKK_D068,25000,1,Staurosporine,0.31,Yes,50,57.43906,264632.2
KKK_D068,25000,1,Staurosporine,0.31,Yes,52,58.05629,281052.9
KKK_D068,25000,1,Staurosporine,0.31,Yes,54,59.62995,293202
KKK_D068,25000,1,Staurosporine,0.31,Yes,56,60.00677,299776.5
KKK_D068,25000,1,Staurosporine,0.31,Yes,58,60.96702,313985.7
KKK_D068,25000,1,Staurosporine,0.31,Yes,60,62.19843,333175
KKK_D068,25000,1,Staurosporine,0.31,Yes,62,62.79702,355585.6
KKK_D068,25000,1,Staurosporine,0.31,Yes,64,61.72937,372503.9
KKK_D068,25000,1,Staurosporine,0.31,Yes,66,62.07545,363525.1
KKK_D068,25000,1,Staurosporine,0.31,Yes,68,62.37901,377839.8
KKK_D068,25000,1,Staurosporine,0.31,Yes,70,62.30806,380761.4
KKK_D068,25000,1,Staurosporine,0.31,Yes,72,63.66289,392088.2
KKK_D068,25000,1,Staurosporine,0.156,Yes,0,0,6310.231
KKK_D068,25000,1,Staurosporine,0.156,Yes,2,14.65209,11945.18
KKK_D068,25000,1,Staurosporine,0.156,Yes,4,25.34978,14536.43
KKK_D068,25000,1,Staurosporine,0.156,Yes,6,34.04241,30739.4
KKK_D068,25000,1,Staurosporine,0.156,Yes,8,41.87561,28460.25
KKK_D068,25000,1,Staurosporine,0.156,Yes,10,49.71777,35512.47
KKK_D068,25000,1,Staurosporine,0.156,Yes,12,54.97023,45253.59
KKK_D068,25000,1,Staurosporine,0.156,Yes,14,58.76125,57404.37
KKK_D068,25000,1,Staurosporine,0.156,Yes,16,65.29814,58936.2
KKK_D068,25000,1,Staurosporine,0.156,Yes,18,67.21108,107225.8
KKK_D068,25000,1,Staurosporine,0.156,Yes,20,72.20689,122454.2
KKK_D068,25000,1,Staurosporine,0.156,Yes,22,72.18336,134593.7
KKK_D068,25000,1,Staurosporine,0.156,Yes,24,75.69849,160111.6
KKK_D068,25000,1,Staurosporine,0.156,Yes,26,77.79913,175888.7
KKK_D068,25000,1,Staurosporine,0.156,Yes,28,77.78654,193827.4
KKK_D068,25000,1,Staurosporine,0.156,Yes,30,78.95609,217900.9
KKK_D068,25000,1,Staurosporine,0.156,Yes,32,80.21584,226541.1
KKK_D068,25000,1,Staurosporine,0.156,Yes,34,78.8173,243199
KKK_D068,25000,1,Staurosporine,0.156,Yes,36,80.40926,261111.4
KKK_D068,25000,1,Staurosporine,0.156,Yes,38,76.12465,270684
KKK_D068,25000,1,Staurosporine,0.156,Yes,40,78.3915,279926.1
KKK_D068,25000,1,Staurosporine,0.156,Yes,42,78.99599,290125.9
KKK_D068,25000,1,Staurosporine,0.156,Yes,44,79.79333,313466.7
KKK_D068,25000,1,Staurosporine,0.156,Yes,46,79.78994,342051
KKK_D068,25000,1,Staurosporine,0.156,Yes,48,78.80386,367055.9
KKK_D068,25000,1,Staurosporine,0.156,Yes,50,78.76433,388719
KKK_D068,25000,1,Staurosporine,0.156,Yes,52,80.66444,426567.2
KKK_D068,25000,1,Staurosporine,0.156,Yes,54,82.02274,448113.9
KKK_D068,25000,1,Staurosporine,0.156,Yes,56,80.79948,497521.5
KKK_D068,25000,1,Staurosporine,0.156,Yes,58,80.18397,492193.2
KKK_D068,25000,1,Staurosporine,0.156,Yes,60,81.50211,501877.3
KKK_D068,25000,1,Staurosporine,0.156,Yes,62,82.66491,518450.7
KKK_D068,25000,1,Staurosporine,0.156,Yes,64,81.44881,557772.5
KKK_D068,25000,1,Staurosporine,0.156,Yes,66,80.19611,582356.1
KKK_D068,25000,1,Staurosporine,0.156,Yes,68,81.77212,616589.5
KKK_D068,25000,1,Staurosporine,0.156,Yes,70,82.71277,625541.1
KKK_D068,25000,1,Staurosporine,0.156,Yes,72,84.66496,659015.4
KKK_D068,25000,1,Staurosporine,0,Yes,0,0,5010.081333
KKK_D068,25000,1,Staurosporine,0,Yes,2,10.90473683,8843.597
KKK_D068,25000,1,Staurosporine,0,Yes,4,21.0335175,11412.50342
KKK_D068,25000,1,Staurosporine,0,Yes,6,31.70855833,11314.72667
KKK_D068,25000,1,Staurosporine,0,Yes,8,41.11897,14471.70875
KKK_D068,25000,1,Staurosporine,0,Yes,10,50.81338583,14335.27508
KKK_D068,25000,1,Staurosporine,0,Yes,12,59.776755,17090.712
KKK_D068,25000,1,Staurosporine,0,Yes,14,67.24820917,18775.13917
KKK_D068,25000,1,Staurosporine,0,Yes,16,73.02161333,21645.07333
KKK_D068,25000,1,Staurosporine,0,Yes,18,78.39904,27694.17083
KKK_D068,25000,1,Staurosporine,0,Yes,20,81.60214667,32887.6275
KKK_D068,25000,1,Staurosporine,0,Yes,22,84.0284125,39320.40917
KKK_D068,25000,1,Staurosporine,0,Yes,24,85.66523583,47121.43
KKK_D068,25000,1,Staurosporine,0,Yes,26,86.72274417,55917.16
KKK_D068,25000,1,Staurosporine,0,Yes,28,87.4518675,68894.67833
KKK_D068,25000,1,Staurosporine,0,Yes,30,88.16598083,87795.92
KKK_D068,25000,1,Staurosporine,0,Yes,32,88.72476917,101141.49
KKK_D068,25000,1,Staurosporine,0,Yes,34,89.44403,117143.4642
KKK_D068,25000,1,Staurosporine,0,Yes,36,89.7382875,134409.6458
KKK_D068,25000,1,Staurosporine,0,Yes,38,90.28015667,154930.35
KKK_D068,25000,1,Staurosporine,0,Yes,40,90.9297225,176373.4167
KKK_D068,25000,1,Staurosporine,0,Yes,42,90.84512917,201746.35
KKK_D068,25000,1,Staurosporine,0,Yes,44,91.12918833,228752.725
KKK_D068,25000,1,Staurosporine,0,Yes,46,91.42523583,253480.125
KKK_D068,25000,1,Staurosporine,0,Yes,48,91.95101917,287093.6833
KKK_D068,25000,1,Staurosporine,0,Yes,50,91.9075125,324075.2667
KKK_D068,25000,1,Staurosporine,0,Yes,52,92.29353,358601.9917
KKK_D068,25000,1,Staurosporine,0,Yes,54,93.0774925,393779.1
KKK_D068,25000,1,Staurosporine,0,Yes,56,93.010605,439737.45
KKK_D068,25000,1,Staurosporine,0,Yes,58,92.94181667,474344.7417
KKK_D068,25000,1,Staurosporine,0,Yes,60,93.73646417,515288.4333
KKK_D068,25000,1,Staurosporine,0,Yes,62,93.47274667,554811.5083
KKK_D068,25000,1,Staurosporine,0,Yes,64,93.525875,606881.5167
KKK_D068,25000,1,Staurosporine,0,Yes,66,93.6439,648909.6083
KKK_D068,25000,1,Staurosporine,0,Yes,68,94.28930583,682827.2667
KKK_D068,25000,1,Staurosporine,0,Yes,70,94.31512,710684.5917
KKK_D068,25000,1,Staurosporine,0,Yes,72,94.48914083,753146.9833
KKK_D068,25000,2,Sorafenib,10,Yes,0,0,6265.9215
KKK_D068,25000,2,Sorafenib,10,Yes,2,5.565909,10562.784
KKK_D068,25000,2,Sorafenib,10,Yes,4,12.87377,12339.861
KKK_D068,25000,2,Sorafenib,10,Yes,6,21.19977,11296.881
KKK_D068,25000,2,Sorafenib,10,Yes,8,28.90539,20213.27
KKK_D068,25000,2,Sorafenib,10,Yes,10,32.90234,20469.865
KKK_D068,25000,2,Sorafenib,10,Yes,12,37.57625,23263.33
KKK_D068,25000,2,Sorafenib,10,Yes,14,41.16661,30558.855
KKK_D068,25000,2,Sorafenib,10,Yes,16,44.59386,34061.04
KKK_D068,25000,2,Sorafenib,10,Yes,18,46.78882,37855.265
KKK_D068,25000,2,Sorafenib,10,Yes,20,49.13448,42060.69
KKK_D068,25000,2,Sorafenib,10,Yes,22,52.45819,43121.715
KKK_D068,25000,2,Sorafenib,10,Yes,24,53.46795,39486.28
KKK_D068,25000,2,Sorafenib,10,Yes,26,55.38268,48358.43
KKK_D068,25000,2,Sorafenib,10,Yes,28,55.20072,49468.2
KKK_D068,25000,2,Sorafenib,10,Yes,30,56.59316,56834.46
KKK_D068,25000,2,Sorafenib,10,Yes,32,57.21861,65746.17
KKK_D068,25000,2,Sorafenib,10,Yes,34,59.86407,77021.075
KKK_D068,25000,2,Sorafenib,10,Yes,36,59.77446,83341.685
KKK_D068,25000,2,Sorafenib,10,Yes,38,61.11306,92584.265
KKK_D068,25000,2,Sorafenib,10,Yes,40,59.69259,108018.68
KKK_D068,25000,2,Sorafenib,10,Yes,42,61.17609,104462.565
KKK_D068,25000,2,Sorafenib,10,Yes,44,60.94898,105688.985
KKK_D068,25000,2,Sorafenib,10,Yes,46,62.11088,109787.05
KKK_D068,25000,2,Sorafenib,10,Yes,48,64.12556,126139.125
KKK_D068,25000,2,Sorafenib,10,Yes,50,64.48907,137144.915
KKK_D068,25000,2,Sorafenib,10,Yes,52,65.37457,144975.505
KKK_D068,25000,2,Sorafenib,10,Yes,54,65.577,155862.47
KKK_D068,25000,2,Sorafenib,10,Yes,56,65.99144,174272.55
KKK_D068,25000,2,Sorafenib,10,Yes,58,67.83629,186706.35
KKK_D068,25000,2,Sorafenib,10,Yes,60,68.462,194445.05
KKK_D068,25000,2,Sorafenib,10,Yes,62,69.29334,214790.6
KKK_D068,25000,2,Sorafenib,10,Yes,64,71.36176,217416.3
KKK_D068,25000,2,Sorafenib,10,Yes,66,72.10024,237549.05
KKK_D068,25000,2,Sorafenib,10,Yes,68,71.70204,249534.5
KKK_D068,25000,2,Sorafenib,10,Yes,70,72.29639,262094.45
KKK_D068,25000,2,Sorafenib,10,Yes,72,73.10106,267648.6
KKK_D068,25000,2,Sorafenib,5,Yes,0,0,9764.8005
KKK_D068,25000,2,Sorafenib,5,Yes,2,12.17167,14622.79
KKK_D068,25000,2,Sorafenib,5,Yes,4,23.30477,20245.415
KKK_D068,25000,2,Sorafenib,5,Yes,6,37.097,28033.18
KKK_D068,25000,2,Sorafenib,5,Yes,8,46.17982,25306.505
KKK_D068,25000,2,Sorafenib,5,Yes,10,53.55738,24763.745
KKK_D068,25000,2,Sorafenib,5,Yes,12,59.93031,27234.23
KKK_D068,25000,2,Sorafenib,5,Yes,14,66.4698,30178.11
KKK_D068,25000,2,Sorafenib,5,Yes,16,71.10162,32560.54
KKK_D068,25000,2,Sorafenib,5,Yes,18,73.81722,40070.77
KKK_D068,25000,2,Sorafenib,5,Yes,20,74.88982,38814.295
KKK_D068,25000,2,Sorafenib,5,Yes,22,75.67554,50503.52
KKK_D068,25000,2,Sorafenib,5,Yes,24,78.11806,56647.95
KKK_D068,25000,2,Sorafenib,5,Yes,26,77.6879,66010.985
KKK_D068,25000,2,Sorafenib,5,Yes,28,78.17593,66595.8
KKK_D068,25000,2,Sorafenib,5,Yes,30,77.99772,66006.475
KKK_D068,25000,2,Sorafenib,5,Yes,32,77.53246,73078.595
KKK_D068,25000,2,Sorafenib,5,Yes,34,79.69553,78200.755
KKK_D068,25000,2,Sorafenib,5,Yes,36,79.58594,79207.655
KKK_D068,25000,2,Sorafenib,5,Yes,38,79.90858,89723.595
KKK_D068,25000,2,Sorafenib,5,Yes,40,81.19432,99288.39
KKK_D068,25000,2,Sorafenib,5,Yes,42,79.93214,119345.245
KKK_D068,25000,2,Sorafenib,5,Yes,44,81.65082,140119.9
KKK_D068,25000,2,Sorafenib,5,Yes,46,80.92982,145749.15
KKK_D068,25000,2,Sorafenib,5,Yes,48,79.7344,147982.745
KKK_D068,25000,2,Sorafenib,5,Yes,50,79.44151,172392
KKK_D068,25000,2,Sorafenib,5,Yes,52,78.29099,212138.95
KKK_D068,25000,2,Sorafenib,5,Yes,54,79.76816,232395.3
KKK_D068,25000,2,Sorafenib,5,Yes,56,80.90499,252974.8
KKK_D068,25000,2,Sorafenib,5,Yes,58,79.15201,264644.3
KKK_D068,25000,2,Sorafenib,5,Yes,60,80.7126,275121.5
KKK_D068,25000,2,Sorafenib,5,Yes,62,78.64056,297158.3
KKK_D068,25000,2,Sorafenib,5,Yes,64,79.73617,317667.3
KKK_D068,25000,2,Sorafenib,5,Yes,66,82.24729,344793.4
KKK_D068,25000,2,Sorafenib,5,Yes,68,81.59567,368001.05
KKK_D068,25000,2,Sorafenib,5,Yes,70,82.77034,389796.9
KKK_D068,25000,2,Sorafenib,5,Yes,72,81.84759,412664.25
KKK_D068,25000,2,Sorafenib,2.5,Yes,0,0,3273.5445
KKK_D068,25000,2,Sorafenib,2.5,Yes,2,11.01624,6541.3685
KKK_D068,25000,2,Sorafenib,2.5,Yes,4,21.51608,6751.64
KKK_D068,25000,2,Sorafenib,2.5,Yes,6,33.67315,11271.909
KKK_D068,25000,2,Sorafenib,2.5,Yes,8,44.52964,14319.63
KKK_D068,25000,2,Sorafenib,2.5,Yes,10,54.63631,20568.55
KKK_D068,25000,2,Sorafenib,2.5,Yes,12,63.16007,25727.77
KKK_D068,25000,2,Sorafenib,2.5,Yes,14,71.9811,23667.76
KKK_D068,25000,2,Sorafenib,2.5,Yes,16,76.6917,28386.29
KKK_D068,25000,2,Sorafenib,2.5,Yes,18,78.22366,35446.41
KKK_D068,25000,2,Sorafenib,2.5,Yes,20,80.72653,30077.16
KKK_D068,25000,2,Sorafenib,2.5,Yes,22,83.39575,33176.61
KKK_D068,25000,2,Sorafenib,2.5,Yes,24,83.49722,37645.155
KKK_D068,25000,2,Sorafenib,2.5,Yes,26,83.05104,40389.23
KKK_D068,25000,2,Sorafenib,2.5,Yes,28,85.44424,51160.6
KKK_D068,25000,2,Sorafenib,2.5,Yes,30,88.02429,59106.84
KKK_D068,25000,2,Sorafenib,2.5,Yes,32,86.8576,61321.29
KKK_D068,25000,2,Sorafenib,2.5,Yes,34,87.20511,69824.145
KKK_D068,25000,2,Sorafenib,2.5,Yes,36,87.55413,76724.42
KKK_D068,25000,2,Sorafenib,2.5,Yes,38,86.94116,83312.84
KKK_D068,25000,2,Sorafenib,2.5,Yes,40,87.75911,108931.115
KKK_D068,25000,2,Sorafenib,2.5,Yes,42,88.32636,108317.77
KKK_D068,25000,2,Sorafenib,2.5,Yes,44,87.26744,110251.15
KKK_D068,25000,2,Sorafenib,2.5,Yes,46,86.75789,126885.605
KKK_D068,25000,2,Sorafenib,2.5,Yes,48,88.9338,134974.89
KKK_D068,25000,2,Sorafenib,2.5,Yes,50,89.22311,138289.4
KKK_D068,25000,2,Sorafenib,2.5,Yes,52,89.59807,146996.75
KKK_D068,25000,2,Sorafenib,2.5,Yes,54,87.76931,170467.45
KKK_D068,25000,2,Sorafenib,2.5,Yes,56,89.67967,169755.75
KKK_D068,25000,2,Sorafenib,2.5,Yes,58,89.33936,183283.5
KKK_D068,25000,2,Sorafenib,2.5,Yes,60,89.27234,194186
KKK_D068,25000,2,Sorafenib,2.5,Yes,62,89.44756,213208.2
KKK_D068,25000,2,Sorafenib,2.5,Yes,64,88.488,233350.8
KKK_D068,25000,2,Sorafenib,2.5,Yes,66,91.21047,248365.2
KKK_D068,25000,2,Sorafenib,2.5,Yes,68,90.64553,250175.05
KKK_D068,25000,2,Sorafenib,2.5,Yes,70,90.66684,268387.85
KKK_D068,25000,2,Sorafenib,2.5,Yes,72,91.21091,281161.25
KKK_D068,25000,2,Sorafenib,1.25,Yes,0,0,7436.1085
KKK_D068,25000,2,Sorafenib,1.25,Yes,2,12.90206,6326.344
KKK_D068,25000,2,Sorafenib,1.25,Yes,4,28.03703,9655.719
KKK_D068,25000,2,Sorafenib,1.25,Yes,6,39.54591,9749.8955
KKK_D068,25000,2,Sorafenib,1.25,Yes,8,51.79636,10971.808
KKK_D068,25000,2,Sorafenib,1.25,Yes,10,62.16442,11466.065
KKK_D068,25000,2,Sorafenib,1.25,Yes,12,71.46112,16361.76
KKK_D068,25000,2,Sorafenib,1.25,Yes,14,80.03846,23660.665
KKK_D068,25000,2,Sorafenib,1.25,Yes,16,85.15231,24160.405
KKK_D068,25000,2,Sorafenib,1.25,Yes,18,85.93149,20627.04
KKK_D068,25000,2,Sorafenib,1.25,Yes,20,88.43045,22434.815
KKK_D068,25000,2,Sorafenib,1.25,Yes,22,89.11976,24485.235
KKK_D068,25000,2,Sorafenib,1.25,Yes,24,89.30735,27910.165
KKK_D068,25000,2,Sorafenib,1.25,Yes,26,93.0564,31798.97
KKK_D068,25000,2,Sorafenib,1.25,Yes,28,92.77082,40206.275
KKK_D068,25000,2,Sorafenib,1.25,Yes,30,92.76113,48696.48
KKK_D068,25000,2,Sorafenib,1.25,Yes,32,92.61709,76656.36
KKK_D068,25000,2,Sorafenib,1.25,Yes,34,91.765,96877.51
KKK_D068,25000,2,Sorafenib,1.25,Yes,36,92.43326,101256.215
KKK_D068,25000,2,Sorafenib,1.25,Yes,38,92.91722,118928.61
KKK_D068,25000,2,Sorafenib,1.25,Yes,40,93.13242,129563
KKK_D068,25000,2,Sorafenib,1.25,Yes,42,94.68395,128001.105
KKK_D068,25000,2,Sorafenib,1.25,Yes,44,92.87883,141848.75
KKK_D068,25000,2,Sorafenib,1.25,Yes,46,94.18465,152735.45
KKK_D068,25000,2,Sorafenib,1.25,Yes,48,94.52506,161611.5
KKK_D068,25000,2,Sorafenib,1.25,Yes,50,93.77005,180997.5
